date,order_id,region,channel,category,product,units,unit_price,revenue,refunded
2025-08-30,ORD-101931,South,Online,Electronics,USB-C Hub,1,50.76,51.78,False
2025-08-30,ORD-101932,Northeast,In-Store,Fashion,Cap,2,30.92,61.84,False
2025-08-30,ORD-101933,South,Wholesale,Home,Vacuum Filters,1,27.12,27.66,True
2025-08-30,ORD-101934,South,In-Store,Electronics,Bluetooth Speaker,3,51.39,157.25,True
2025-08-30,ORD-101935,Midwest,In-Store,Outdoor,Hiking Poles,1,33.72,33.05,False
2025-08-30,ORD-101936,West,Online,Fashion,Cap,5,35.92,186.78,False
2025-08-30,ORD-101937,Midwest,Online,Fitness,Foam Roller,1,25.77,25.25,False
2025-08-30,ORD-101938,West,In-Store,Electronics,Webcam,4,39.33,163.61,False
2025-08-30,ORD-101939,Midwest,In-Store,Electronics,Keyboard,3,39.17,115.16,False
2025-08-30,ORD-101940,Northeast,Wholesale,Outdoor,Hiking Poles,4,33.93,135.72,False
2025-08-30,ORD-101941,South,Online,Home,Air Purifier Filter,2,27.35,55.79,False
2025-08-30,ORD-101942,Midwest,Wholesale,Outdoor,Hiking Poles,3,36.06,106.02,False
2025-08-30,ORD-101943,South,In-Store,Home,Vacuum Filters,3,26.2,80.17,False
2025-08-30,ORD-101944,Northeast,Online,Fitness,Yoga Mat,3,29.09,87.27,False
2025-08-30,ORD-101945,Midwest,Wholesale,Electronics,USB-C Hub,2,60.24,118.07,True
2025-08-30,ORD-101946,Midwest,Online,Home,Kitchen Scale,3,17.74,52.16,False
2025-08-30,ORD-101947,Northeast,Online,Fashion,Cap,4,40.38,161.52,False
2025-08-30,ORD-101948,Northeast,Wholesale,Electronics,USB-C Hub,3,52.22,156.66,False
2025-08-30,ORD-101949,Northeast,In-Store,Home,Vacuum Filters,3,27.36,82.08,False
2025-08-30,ORD-101950,West,Wholesale,Outdoor,Water Bottle,5,26.45,137.54,False
2025-08-30,ORD-101951,West,Wholesale,Outdoor,Tent Repair Kit,2,23.86,49.63,False
2025-08-30,ORD-101952,Midwest,Online,Fashion,Socks Pack,2,38.41,75.28,False
2025-08-30,ORD-101953,West,Wholesale,Outdoor,Tent Repair Kit,2,28.52,59.32,False
2025-08-30,ORD-101954,South,Online,Home,LED Bulbs,2,26.47,54.0,False
2025-08-30,ORD-101955,South,Wholesale,Fashion,Windbreaker,1,37.2,37.94,False
2025-08-30,ORD-101956,South,Wholesale,Fashion,Hoodie,3,26.62,81.46,False
2025-08-30,ORD-101957,South,Wholesale,Home,Air Purifier Filter,5,22.73,115.92,False
2025-08-30,ORD-101958,Midwest,In-Store,Fitness,Yoga Mat,5,33.37,163.51,False
2025-08-30,ORD-101959,West,In-Store,Home,Vacuum Filters,1,18.51,19.25,False
2025-08-30,ORD-101960,Northeast,Online,Fashion,Windbreaker,1,24.98,24.98,False
2025-08-31,ORD-101961,South,In-Store,Home,Smart Plug,4,27.11,110.61,False
2025-08-31,ORD-101962,West,Wholesale,Home,Smart Plug,3,18.45,57.56,False
2025-08-31,ORD-101963,Northeast,Online,Electronics,USB-C Hub,5,59.37,296.85,False
2025-08-31,ORD-101964,West,Online,Fitness,Protein Shaker,1,28.76,29.91,False
2025-08-31,ORD-101965,Midwest,Wholesale,Fashion,Cap,2,34.9,68.4,False
2025-08-31,ORD-101966,Midwest,Wholesale,Fashion,Cap,2,25.16,49.31,False
2025-08-31,ORD-101967,Northeast,In-Store,Outdoor,Hiking Poles,3,24.14,72.42,False
2025-08-31,ORD-101968,South,Wholesale,Electronics,Bluetooth Speaker,2,48.94,99.84,False
2025-08-31,ORD-101969,Northeast,Online,Electronics,Keyboard,4,37.4,149.6,False
2025-08-31,ORD-101970,Northeast,Wholesale,Fitness,Protein Shaker,5,24.52,122.6,False
2025-08-31,ORD-101971,Northeast,In-Store,Outdoor,Trail Backpack,1,33.38,33.38,False
2025-08-31,ORD-101972,West,Online,Fashion,Cap,3,25.72,80.25,False
2025-08-31,ORD-101973,West,Wholesale,Fashion,Windbreaker,4,34.01,141.48,False
2025-08-31,ORD-101974,West,Online,Fashion,Beanie,5,37.83,196.72,False
2025-08-31,ORD-101975,Midwest,Wholesale,Outdoor,Trail Backpack,2,27.95,54.78,False
2025-08-31,ORD-101976,West,In-Store,Outdoor,Water Bottle,4,35.52,147.76,False
2025-08-31,ORD-101977,Midwest,In-Store,Electronics,USB-C Hub,2,50.03,98.06,True
2025-08-31,ORD-101978,Northeast,Online,Fitness,Yoga Mat,1,30.02,30.02,False
2025-08-31,ORD-101979,Northeast,In-Store,Fitness,Protein Shaker,2,23.8,47.6,False
2025-08-31,ORD-101980,Northeast,In-Store,Fitness,Foam Roller,2,27.68,55.36,False
2025-08-31,ORD-101981,Northeast,Wholesale,Electronics,Bluetooth Speaker,2,56.91,113.82,False
2025-08-31,ORD-101982,Northeast,In-Store,Fashion,Windbreaker,2,29.22,58.44,False
2025-08-31,ORD-101983,Midwest,Wholesale,Electronics,Bluetooth Speaker,5,48.31,236.72,False
2025-08-31,ORD-101984,West,Online,Fitness,Yoga Mat,3,24.63,76.85,False
2025-08-31,ORD-101985,Northeast,Online,Home,Vacuum Filters,1,18.95,18.95,False
2025-08-31,ORD-101986,Northeast,Wholesale,Fashion,Hoodie,4,34.2,136.8,False
2025-08-31,ORD-101987,Midwest,Online,Fashion,Cap,3,26.41,77.65,False
2025-08-31,ORD-101988,Northeast,In-Store,Home,Kitchen Scale,1,27.82,27.82,False
2025-08-31,ORD-101989,Northeast,Wholesale,Fashion,Beanie,3,40.49,121.47,False
2025-08-31,ORD-101990,Midwest,Online,Fashion,Hoodie,3,24.43,71.82,False
2025-08-31,ORD-101991,South,Online,Home,Kitchen Scale,2,19.36,39.49,False
2025-08-31,ORD-101992,Midwest,Wholesale,Electronics,Keyboard,4,49.77,195.1,False
2025-08-31,ORD-101993,South,In-Store,Home,Air Purifier Filter,5,22.44,114.44,False
2025-08-31,ORD-101994,West,Wholesale,Fitness,Protein Shaker,3,25.93,80.9,False
2025-08-31,ORD-101995,South,In-Store,Fashion,Socks Pack,1,39.81,40.61,False
2025-09-01,ORD-101996,South,Wholesale,Fashion,Hoodie,1,40.19,40.99,False
2025-09-01,ORD-101997,West,Wholesale,Fitness,Resistance Bands,5,23.13,120.28,False
2025-09-01,ORD-101998,South,In-Store,Fitness,Jump Rope,1,26.33,26.86,False
2025-09-01,ORD-101999,West,Online,Home,LED Bulbs,5,23.03,119.76,False
2025-09-01,ORD-102000,Northeast,In-Store,Home,LED Bulbs,3,18.39,55.17,False
2025-09-01,ORD-102001,Northeast,Wholesale,Outdoor,Tent Repair Kit,4,29.03,116.12,False
2025-09-01,ORD-102002,South,In-Store,Home,Kitchen Scale,3,24.11,73.78,False
2025-09-01,ORD-102003,Northeast,Online,Fashion,Windbreaker,4,26.38,105.52,False
2025-09-01,ORD-102004,Northeast,Online,Fashion,Beanie,3,33.69,101.07,False
2025-09-01,ORD-102005,Midwest,Wholesale,Outdoor,Tent Repair Kit,4,33.65,131.91,False
2025-09-01,ORD-102006,South,Wholesale,Home,Smart Plug,1,25.46,25.97,False
2025-09-01,ORD-102007,Midwest,In-Store,Outdoor,Trail Backpack,4,31.24,122.46,False
2025-09-01,ORD-102008,West,In-Store,Electronics,Keyboard,2,56.97,118.5,False
2025-09-01,ORD-102009,Northeast,In-Store,Home,Kitchen Scale,3,23.65,70.95,False
2025-09-01,ORD-102010,West,Online,Home,Vacuum Filters,1,21.71,22.58,False
2025-09-01,ORD-102011,Northeast,Online,Fashion,Beanie,5,24.98,124.9,False
2025-09-01,ORD-102012,South,Online,Fashion,Beanie,1,29.39,29.98,False
2025-09-01,ORD-102013,Northeast,Online,Home,Smart Plug,5,23.63,118.15,False
2025-09-01,ORD-102014,Northeast,Online,Home,Air Purifier Filter,3,24.55,73.65,False
2025-09-01,ORD-102015,South,Wholesale,Home,Kitchen Scale,1,25.13,25.63,False
2025-09-01,ORD-102016,Midwest,In-Store,Fitness,Resistance Bands,3,29.39,86.41,False
2025-09-01,ORD-102017,South,Online,Electronics,Wireless Charger,5,39.84,203.18,False
2025-09-01,ORD-102018,Northeast,In-Store,Fashion,Cap,4,39.58,158.32,False
2025-09-01,ORD-102019,Midwest,In-Store,Home,Vacuum Filters,2,20.5,40.18,False
2025-09-01,ORD-102020,South,In-Store,Outdoor,Water Bottle,1,36.52,37.25,False
2025-09-01,ORD-102021,Midwest,Wholesale,Outdoor,Water Bottle,5,31.07,152.24,False
2025-09-01,ORD-102022,West,Wholesale,Home,Vacuum Filters,3,19.24,60.03,False
2025-09-01,ORD-102023,Northeast,Wholesale,Electronics,Keyboard,4,45.33,181.32,False
2025-09-01,ORD-102024,West,Online,Fitness,Jump Rope,4,28.38,118.06,False
2025-09-01,ORD-102025,Northeast,Wholesale,Outdoor,Tent Repair Kit,1,25.3,25.3,False
2025-09-01,ORD-102026,South,Wholesale,Fitness,Resistance Bands,5,20.38,103.94,False
2025-09-01,ORD-102027,West,Online,Fitness,Jump Rope,1,31.33,32.58,False
2025-09-01,ORD-102028,West,Wholesale,Fashion,Windbreaker,2,32.39,67.37,False
2025-09-01,ORD-102029,Midwest,Online,Outdoor,Hiking Poles,2,36.14,70.83,False
2025-09-01,ORD-102030,Midwest,Wholesale,Home,Kitchen Scale,2,24.51,48.04,False
2025-09-02,ORD-102031,Midwest,In-Store,Home,LED Bulbs,3,17.66,51.92,False
2025-09-02,ORD-102032,Northeast,Online,Electronics,Wireless Charger,3,58.71,176.13,False
2025-09-02,ORD-102033,South,Online,Fashion,Hoodie,5,35.03,178.65,False
2025-09-02,ORD-102034,West,Wholesale,Fashion,Socks Pack,2,39.51,82.18,False
2025-09-02,ORD-102035,Northeast,In-Store,Outdoor,Hiking Poles,4,28.21,112.84,False
2025-09-02,ORD-102036,South,In-Store,Fitness,Jump Rope,1,28.61,29.18,False
2025-09-02,ORD-102037,West,Online,Home,LED Bulbs,1,18.99,19.75,False
2025-09-02,ORD-102038,West,Online,Home,Air Purifier Filter,3,19.63,61.25,False
2025-09-02,ORD-102039,West,In-Store,Fashion,Socks Pack,3,38.12,118.93,False
2025-09-02,ORD-102040,Midwest,In-Store,Home,LED Bulbs,5,27.84,136.42,False
2025-09-02,ORD-102041,Midwest,In-Store,Electronics,USB-C Hub,1,41.66,40.83,False
2025-09-02,ORD-102042,South,Online,Outdoor,Camping Lantern,4,31.88,130.07,False
2025-09-02,ORD-102043,South,In-Store,Fashion,Beanie,5,36.65,186.91,False
2025-09-02,ORD-102044,South,Wholesale,Fitness,Resistance Bands,5,20.2,103.02,False
2025-09-02,ORD-102045,Northeast,Online,Fitness,Yoga Mat,2,32.4,64.8,False
2025-09-02,ORD-102046,West,Online,Fitness,Jump Rope,1,23.1,24.02,False
2025-09-02,ORD-102047,Northeast,Wholesale,Electronics,USB-C Hub,4,37.72,150.88,False
2025-09-02,ORD-102048,Northeast,Wholesale,Home,Smart Plug,5,29.27,146.35,False
2025-09-02,ORD-102049,Midwest,In-Store,Fashion,Windbreaker,1,34.21,33.53,False
2025-09-02,ORD-102050,Northeast,In-Store,Outdoor,Camping Lantern,1,32.94,32.94,True
2025-09-02,ORD-102051,Midwest,Wholesale,Outdoor,Hiking Poles,5,24.24,118.78,False
2025-09-02,ORD-102052,Midwest,Wholesale,Fashion,Beanie,1,34.71,34.02,False
2025-09-02,ORD-102053,West,In-Store,Fashion,Cap,4,39.02,162.32,False
2025-09-02,ORD-102054,West,Wholesale,Fitness,Protein Shaker,4,26.59,110.61,False
2025-09-02,ORD-102055,West,Wholesale,Fitness,Foam Roller,2,23.94,49.8,False
2025-09-02,ORD-102056,West,In-Store,Home,Vacuum Filters,1,22.82,23.73,False
2025-09-02,ORD-102057,Midwest,In-Store,Electronics,Webcam,2,60.44,118.46,False
2025-09-02,ORD-102058,Northeast,Online,Electronics,Keyboard,4,47.4,189.6,False
2025-09-02,ORD-102059,West,In-Store,Fitness,Protein Shaker,3,29.15,90.95,False
2025-09-02,ORD-102060,South,Online,Home,Smart Plug,5,19.95,101.75,False
2025-09-02,ORD-102061,Northeast,In-Store,Fashion,Cap,3,34.63,103.89,False
2025-09-02,ORD-102062,South,In-Store,Outdoor,Tent Repair Kit,4,27.02,110.24,False
2025-09-02,ORD-102063,West,Online,Home,Smart Plug,3,24.28,75.75,False
2025-09-02,ORD-102064,West,Wholesale,Electronics,Wireless Charger,4,36.59,152.21,False
2025-09-02,ORD-102065,South,In-Store,Fashion,Hoodie,4,33.49,136.64,False
2025-09-03,ORD-102066,South,In-Store,Fitness,Yoga Mat,2,31.94,65.16,False
2025-09-03,ORD-102067,West,In-Store,Fashion,Windbreaker,5,36.13,187.88,False
2025-09-03,ORD-102068,Midwest,Online,Outdoor,Trail Backpack,1,36.57,35.84,False
2025-09-03,ORD-102069,Northeast,Online,Fitness,Protein Shaker,2,30.22,60.44,False
2025-09-03,ORD-102070,Northeast,Online,Fitness,Jump Rope,3,28.02,84.06,False
2025-09-03,ORD-102071,West,In-Store,Home,Vacuum Filters,3,18.83,58.75,False
2025-09-03,ORD-102072,South,Online,Electronics,USB-C Hub,5,58.53,298.5,False
2025-09-03,ORD-102073,West,Wholesale,Fitness,Foam Roller,1,29.13,30.3,False
2025-09-03,ORD-102074,West,Online,Outdoor,Camping Lantern,4,29.68,123.47,False
2025-09-03,ORD-102075,Midwest,Wholesale,Fitness,Yoga Mat,5,27.86,136.51,False
2025-09-03,ORD-102076,Midwest,In-Store,Fashion,Socks Pack,3,40.3,118.48,False
2025-09-03,ORD-102077,Midwest,Online,Home,Air Purifier Filter,3,25.8,75.85,False
2025-09-03,ORD-102078,Midwest,Wholesale,Home,Vacuum Filters,3,26.21,77.06,False
2025-09-03,ORD-102079,Midwest,In-Store,Fashion,Cap,1,34.26,33.57,False
2025-09-03,ORD-102080,South,In-Store,Fitness,Foam Roller,5,23.85,121.64,False
2025-09-03,ORD-102081,Midwest,In-Store,Fitness,Foam Roller,1,28.93,28.35,False
2025-09-03,ORD-102082,Northeast,In-Store,Electronics,Bluetooth Speaker,1,42.75,42.75,False
2025-09-03,ORD-102083,West,Wholesale,Outdoor,Water Bottle,5,22.88,118.98,False
2025-09-03,ORD-102084,Midwest,Wholesale,Fashion,Beanie,3,30.28,89.02,False
2025-09-03,ORD-102085,West,In-Store,Outdoor,Water Bottle,4,27.57,114.69,False
2025-09-03,ORD-102086,West,In-Store,Fitness,Foam Roller,3,29.89,93.26,False
2025-09-03,ORD-102087,West,In-Store,Fitness,Resistance Bands,4,32.63,135.74,False
2025-09-03,ORD-102088,Northeast,Wholesale,Outdoor,Trail Backpack,2,34.82,69.64,False
2025-09-03,ORD-102089,Midwest,Online,Fitness,Resistance Bands,2,27.86,54.61,False
2025-09-03,ORD-102090,Midwest,Online,Outdoor,Trail Backpack,3,35.8,105.25,False
2025-09-03,ORD-102091,South,Wholesale,Electronics,Bluetooth Speaker,1,51.16,52.18,False
2025-09-03,ORD-102092,South,Online,Outdoor,Camping Lantern,1,33.46,34.13,False
2025-09-03,ORD-102093,West,Wholesale,Home,Smart Plug,1,26.28,27.33,False
2025-09-03,ORD-102094,South,In-Store,Home,Kitchen Scale,5,26.15,133.37,False
2025-09-03,ORD-102095,Midwest,In-Store,Home,Air Purifier Filter,1,18.56,18.19,False
2025-09-03,ORD-102096,Northeast,Online,Fashion,Windbreaker,2,35.55,71.1,False
2025-09-03,ORD-102097,Midwest,Online,Home,Vacuum Filters,2,19.57,38.36,False
2025-09-03,ORD-102098,Northeast,Wholesale,Electronics,Webcam,3,41.4,124.2,False
2025-09-03,ORD-102099,Northeast,Wholesale,Home,Air Purifier Filter,1,25.52,25.52,False
2025-09-03,ORD-102100,Northeast,In-Store,Home,LED Bulbs,1,18.36,18.36,False
2025-09-04,ORD-102101,Midwest,Wholesale,Electronics,USB-C Hub,4,36.3,142.3,False
2025-09-04,ORD-102102,Midwest,In-Store,Fashion,Socks Pack,5,35.19,172.43,False
2025-09-04,ORD-102103,Northeast,Wholesale,Fitness,Yoga Mat,3,30.21,90.63,False
2025-09-04,ORD-102104,West,In-Store,Electronics,Bluetooth Speaker,5,60.73,315.8,False
2025-09-04,ORD-102105,South,Online,Fitness,Yoga Mat,4,32.1,130.97,False
2025-09-04,ORD-102106,West,In-Store,Electronics,Keyboard,2,39.52,82.2,False
2025-09-04,ORD-102107,West,Online,Home,Vacuum Filters,4,29.58,123.05,False
2025-09-04,ORD-102108,West,In-Store,Outdoor,Hiking Poles,2,24.73,51.44,False
2025-09-04,ORD-102109,South,Online,Outdoor,Hiking Poles,4,24.71,100.82,False
2025-09-04,ORD-102110,Midwest,In-Store,Electronics,Wireless Charger,3,56.54,166.23,False
2025-09-04,ORD-102111,Northeast,Online,Home,Kitchen Scale,5,26.36,131.8,False
2025-09-04,ORD-102112,South,In-Store,Outdoor,Water Bottle,1,23.43,23.9,False
2025-09-04,ORD-102113,West,Wholesale,Fitness,Foam Roller,2,27.13,56.43,False
2025-09-04,ORD-102114,South,In-Store,Electronics,USB-C Hub,3,51.63,157.99,False
2025-09-04,ORD-102115,Northeast,Wholesale,Fashion,Cap,5,26.01,130.05,False
2025-09-04,ORD-102116,Northeast,In-Store,Fitness,Foam Roller,3,27.77,83.31,False
2025-09-04,ORD-102117,Midwest,In-Store,Fitness,Yoga Mat,2,22.88,44.84,False
2025-09-04,ORD-102118,South,In-Store,Electronics,Bluetooth Speaker,5,44.43,226.59,False
2025-09-04,ORD-102119,South,Online,Fitness,Jump Rope,2,29.74,60.67,False
2025-09-04,ORD-102120,South,In-Store,Fashion,Cap,1,29.17,29.75,False
2025-09-04,ORD-102121,West,Online,Fashion,Socks Pack,1,32.73,34.04,False
2025-09-04,ORD-102122,Northeast,Online,Electronics,Keyboard,2,55.58,111.16,False
2025-09-04,ORD-102123,South,In-Store,Outdoor,Hiking Poles,2,25.84,52.71,True
2025-09-04,ORD-102124,Northeast,Wholesale,Electronics,Webcam,2,55.4,110.8,False
2025-09-04,ORD-102125,West,In-Store,Fashion,Windbreaker,2,37.6,78.21,False
2025-09-04,ORD-102126,Midwest,In-Store,Outdoor,Camping Lantern,5,34.7,170.03,False
2025-09-04,ORD-102127,West,In-Store,Outdoor,Water Bottle,3,25.55,79.72,False
2025-09-04,ORD-102128,Midwest,Wholesale,Electronics,USB-C Hub,3,47.51,139.68,False
2025-09-04,ORD-102129,South,In-Store,Electronics,Webcam,2,50.7,103.43,False
2025-09-04,ORD-102130,Midwest,In-Store,Electronics,Bluetooth Speaker,2,53.48,104.82,False
2025-09-04,ORD-102131,South,Wholesale,Home,Vacuum Filters,1,19.1,19.48,False
2025-09-04,ORD-102132,West,In-Store,Home,Vacuum Filters,4,24.26,100.92,False
2025-09-04,ORD-102133,Northeast,In-Store,Home,Vacuum Filters,5,27.72,138.6,False
2025-09-04,ORD-102134,Northeast,In-Store,Fashion,Windbreaker,1,38.57,38.57,False
2025-09-04,ORD-102135,South,In-Store,Outdoor,Trail Backpack,2,24.73,50.45,False
2025-09-05,ORD-102136,South,Online,Fitness,Protein Shaker,3,21.12,64.63,False
2025-09-05,ORD-102137,Midwest,In-Store,Electronics,Webcam,1,48.99,48.01,False
2025-09-05,ORD-102138,West,Wholesale,Home,Air Purifier Filter,1,27.45,28.55,False
2025-09-05,ORD-102139,Midwest,In-Store,Home,Smart Plug,1,25.4,24.89,False
2025-09-05,ORD-102140,Midwest,Wholesale,Home,Kitchen Scale,1,18.11,17.75,False
2025-09-05,ORD-102141,South,Online,Fashion,Socks Pack,3,30.39,92.99,False
2025-09-05,ORD-102142,West,Online,Fashion,Socks Pack,4,24.39,101.46,False
2025-09-05,ORD-102143,West,Wholesale,Outdoor,Trail Backpack,2,31.48,65.48,False
2025-09-05,ORD-102144,West,Online,Fitness,Resistance Bands,5,32.12,167.02,False
2025-09-05,ORD-102145,South,In-Store,Home,Smart Plug,5,17.69,90.22,False
2025-09-05,ORD-102146,Northeast,In-Store,Fashion,Socks Pack,5,30.41,152.05,False
2025-09-05,ORD-102147,Northeast,In-Store,Home,Vacuum Filters,3,22.35,67.05,False
2025-09-05,ORD-102148,West,Online,Electronics,Webcam,5,55.06,286.31,False
2025-09-05,ORD-102149,Midwest,Online,Electronics,USB-C Hub,2,40.95,80.26,False
2025-09-05,ORD-102150,Northeast,Wholesale,Home,Air Purifier Filter,3,21.97,65.91,False
2025-09-05,ORD-102151,South,Wholesale,Fitness,Foam Roller,5,20.33,103.68,True
2025-09-05,ORD-102152,South,In-Store,Home,Kitchen Scale,4,26.31,107.34,False
2025-09-05,ORD-102153,West,Wholesale,Home,Kitchen Scale,4,24.39,101.46,False
2025-09-05,ORD-102154,South,Online,Fashion,Beanie,1,38.07,38.83,False
2025-09-05,ORD-102155,Midwest,In-Store,Outdoor,Water Bottle,4,28.27,110.82,False
2025-09-05,ORD-102156,South,Online,Outdoor,Water Bottle,2,32.34,65.97,False
2025-09-05,ORD-102157,Northeast,Online,Fitness,Yoga Mat,1,24.09,24.09,False
2025-09-05,ORD-102158,Midwest,In-Store,Home,Vacuum Filters,4,28.85,113.09,False
2025-09-05,ORD-102159,South,Online,Outdoor,Hiking Poles,2,22.62,46.14,False
2025-09-05,ORD-102160,South,In-Store,Fashion,Windbreaker,3,28.46,87.09,False
2025-09-05,ORD-102161,West,Online,Home,Smart Plug,1,22.41,23.31,False
2025-09-05,ORD-102162,Midwest,In-Store,Electronics,Keyboard,4,40.33,158.09,True
2025-09-05,ORD-102163,Midwest,Wholesale,Outdoor,Water Bottle,3,33.47,98.4,False
2025-09-05,ORD-102164,Northeast,Online,Fitness,Foam Roller,2,29.48,58.96,False
2025-09-05,ORD-102165,Midwest,Wholesale,Electronics,Webcam,4,55.6,217.95,False
2025-09-05,ORD-102166,Midwest,In-Store,Fitness,Resistance Bands,5,25.05,122.75,False
2025-09-05,ORD-102167,South,In-Store,Fitness,Jump Rope,5,22.0,112.2,False
2025-09-05,ORD-102168,Northeast,In-Store,Home,Air Purifier Filter,4,22.1,88.4,False
2025-09-05,ORD-102169,Northeast,Online,Electronics,Webcam,4,44.92,179.68,False
2025-09-05,ORD-102170,Northeast,Online,Fitness,Protein Shaker,4,26.2,104.8,False
2025-09-06,ORD-102171,South,Online,Fitness,Jump Rope,2,28.23,57.59,False
2025-09-06,ORD-102172,South,Wholesale,Home,Smart Plug,4,18.59,75.85,False
2025-09-06,ORD-102173,Midwest,Wholesale,Fashion,Beanie,5,25.71,125.98,True
2025-09-06,ORD-102174,South,Wholesale,Home,Vacuum Filters,4,19.01,77.56,False
2025-09-06,ORD-102175,Northeast,Wholesale,Electronics,Webcam,4,41.42,165.68,False
2025-09-06,ORD-102176,West,Wholesale,Outdoor,Camping Lantern,4,24.8,103.17,False
2025-09-06,ORD-102177,South,Wholesale,Outdoor,Tent Repair Kit,1,30.03,30.63,False
2025-09-06,ORD-102178,Northeast,Online,Electronics,Bluetooth Speaker,2,49.41,98.82,False
2025-09-06,ORD-102179,South,Online,Outdoor,Trail Backpack,3,24.26,74.24,False
2025-09-06,ORD-102180,Midwest,Online,Fitness,Yoga Mat,1,25.8,25.28,False
2025-09-06,ORD-102181,West,Online,Fashion,Socks Pack,3,30.4,94.85,False
2025-09-06,ORD-102182,West,Wholesale,Fashion,Cap,5,33.79,175.71,False
2025-09-06,ORD-102183,Midwest,In-Store,Fitness,Protein Shaker,1,23.52,23.05,False
2025-09-06,ORD-102184,West,Wholesale,Outdoor,Hiking Poles,5,31.95,166.14,False
2025-09-06,ORD-102185,West,Online,Electronics,USB-C Hub,4,54.79,227.93,False
2025-09-06,ORD-102186,Northeast,Wholesale,Outdoor,Trail Backpack,2,33.55,67.1,False
2025-09-06,ORD-102187,Midwest,In-Store,Electronics,Bluetooth Speaker,2,50.94,99.84,False
2025-09-06,ORD-102188,Northeast,In-Store,Fashion,Cap,2,34.13,68.26,False
2025-09-06,ORD-102189,South,Wholesale,Outdoor,Tent Repair Kit,4,23.46,95.72,False
2025-09-06,ORD-102190,Northeast,Wholesale,Fashion,Cap,5,34.79,173.95,False
2025-09-06,ORD-102191,Midwest,Wholesale,Fashion,Cap,2,38.89,76.22,False
2025-09-06,ORD-102192,South,Online,Fitness,Jump Rope,3,25.87,79.16,False
2025-09-06,ORD-102193,Midwest,Online,Electronics,Keyboard,2,36.14,70.83,False
2025-09-06,ORD-102194,South,In-Store,Outdoor,Water Bottle,2,25.84,52.71,False
2025-09-06,ORD-102195,West,Online,Electronics,USB-C Hub,1,40.07,41.67,False
2025-09-06,ORD-102196,Midwest,In-Store,Electronics,Bluetooth Speaker,4,36.51,143.12,False
